NISS_patient,medecin,inami_medecin,pharmacien,inami_pharmacien,medicament_nom_commercial,DCI,date_prescription,date_vente,duree_traitement
445974476739,BERANGER,90036898981,LEFORT,499947416926,Loxitane,OLANZAPINE,04/20/2015,04/20/2015,365
719378252293,RIOULT,784205459765,GALLAIS,600960895887,Kalestol,COLCHICINE,01/17/2016,01/20/2016,3650
719378252293,BUREL,992180529166,LOUVEL,681021734325,Macrodex,PROMETHAZINE,03/24/1959,03/24/1959,3
719378252293,ROULAND,102362129425,TALBOT,392734715013,Lithioderm,MELOXICAM,05/28/2016,05/31/2016,7
719378252293,CHAPELLE,359067841159,ALLAIS,225725432432,Gynestrel,APIXABAN,09/09/1967,09/15/1967,15
719378252293,LAVENU,842864082607,HERICHER,417199448944,Levoxyl,IBUPROFENE,02/17/1953,02/21/1953,5
719378252293,ARGENTIN,980812996437,POTEL,568202117595,Lisodur,MELOXICAM,04/05/2016,04/10/2016,30
719378252293,SIMON,616911441047,MULOT,25651294959,Lipocer,LIDOCAÏNE,08/02/1980,08/08/1980,30
719378252293,BUREL,992180529166,EUDE,25918729207,Lipohexal,LORATADINE,10/05/1959,10/09/1959,30
719378252293,CLEMENT,11799469144,GIFFARD,474814337424,Grisovin,APIXABAN,08/11/1999,08/16/1999,7
186892221063,GRANCHER,809271706293,GOUJON,947570450859,Kanamix,DESOGESTREL,07/28/1986,08/02/1986,60
621207884698,MARICAL,448026041773,JOUEN,765251446125,Kemadren,DIPHENHYDRAMINE,09/13/1950,09/14/1950,120
621207884698,SIMON,616911441047,GIFFARD,126033917704,Lipitor,LIDOCAÏNE,03/05/1949,03/11/1949,56
621207884698,LAVENU,842864082607,THOREL,874187305771,Lidestol,IBUPROFENE,07/18/2005,07/22/2005,120
621207884698,ALLAIS,376058875786,NICOLAS,799701809948,Lormeg,NAPROXENE,03/30/1960,04/05/1960,7
621207884698,QUIBEL,974467362920,CLEMENT,412383690415,Macrophen,PROMETHAZINE,08/30/1992,08/30/1992,365
621207884698,LECANU,247595697354,GOSSE,439713517317,Immusporin,CELECOXIB,12/08/1969,12/09/1969,120
621207884698,ROULAND,102362129425,CLEMENT,976399168055,Lidil,IBUPROFENE,01/17/2018,01/22/2018,15
621207884698,CARON,208131386655,LESEIGNEUR,470616730662,Lorelco,MONTELUKAST,02/03/1998,02/08/1998,120
621207884698,LEVILLAIN,922030333065,NEVEU,412845352618,Losatrix,NEVIRAPINE,04/03/1983,04/04/1983,5
496409255249,DELAMARE,9936083029,DUFILS,153665418321,Cynovex,NELARABINE,06/15/2017,06/19/2017,56
496409255249,QUIBEL,974467362920,CHAUVIN,685290008086,Keflin,DIPHENHYDRAMINE,05/30/2017,06/03/2017,730
496409255249,JAMET,426690941579,MARECHAL,298462905839,Kefurox,DIPHENHYDRAMINE,09/01/2012,09/04/2012,730
496409255249,LEGER,291285655394,BOULET,71104553048,Lamogin,FINASTERIDE,09/13/1986,09/13/1986,3
496409255249,DELAMARE,849874787116,MOUCHARD,819016335077,Loxaryl,NORETHISTERONE,11/19/1987,11/22/1987,5
496409255249,MOUQUET,665888657720,VAUTIER,144413457345,Liraglutid,MEFLOQUINE,08/16/1990,08/20/1990,120
496409255249,ALEXANDRE,79056308748,SAUVAGE,740093864755,Lipitor,LIDOCAÏNE,06/16/2019,06/17/2019,3
496409255249,BUISSON,149602559860,BONNET,453589556568,Lipolax,LORATADINE,02/11/2007,02/11/2007,15
496409255249,BUISSON,149602559860,LECOEUR,788793932023,Kemadren,DIPHENHYDRAMINE,09/02/2000,09/08/2000,28
496409255249,DELABARRE,511014192920,CAVELIER,2590864465,Macrodex,PROMETHAZINE,04/26/1985,05/02/1985,365
496409255249,CARON,851282315820,BELLET,594631418667,Lanacine,FLECAÏNIDE,12/07/2004,12/09/2004,3
496409255249,FRIBOULET,463032548923,BIGOT,607851773510,Fludacil,LAPATINIB,11/24/2005,11/28/2005,5
496409255249,TALBOT,689190871633,JOUEN,703927574683,Macrogol,PROGUANIL,10/05/2011,10/08/2011,5
496409255249,LEPRETRE,420605238261,DELABARRE,782171334531,Kanacill,DARUNAVIR,05/24/2009,05/26/2009,120
165000932861,BARBIER,857455948934,LAMY,556818335507,Immusant,CARVEDILOL,04/24/1998,04/27/1998,7
165000932861,CORDIER,181507672167,ROUSSELIN,526534691848,Ligandrol,INDINAVIR,05/18/1993,05/22/1993,2
165000932861,BEAUFILS,858654228527,PETIT,949320451322,Lysucin-M,PIOGLITAZONE,05/22/2008,05/22/2008,7
889378221440,LECOMTE,501908044353,GODEFROY,610005280750,Kanixone,DICLOFENAC,11/06/2017,11/12/2017,60
889378221440,GRUEL,368800041638,QUEVAL,268994351855,Lusafan,OXYBUTYNINE,08/20/1983,08/23/1983,56
889378221440,MARC,801049022571,DEBRIS,773355257439,Benotrex,OXALIPLATINE,05/01/2016,05/07/2016,7
889378221440,LEBLOND,719180108746,DUMONTIER,414047214322,Glicetanil,ACENOCOUMAROL,05/08/2009,05/09/2009,30
889378221440,LECANU,19068943685,DUMONTIER,414047214322,Irridin,CLOPIDOGREL,06/27/2019,07/03/2019,5
889378221440,LEVASSEUR,778583979667,LABBE,946168930365,Hydroserp,BROMOCRIPTINE,06/14/2003,06/14/2003,56
889378221440,COUSIN,64774559483,LECOQ,872957269224,Lorano,MOCLOBEMIDE,11/04/2015,11/10/2015,3650
257323445708,RENAULT,876081161304,CADINOT,577529633304,Conazol,PROCARBAZINE,11/06/1997,11/10/1997,365
257323445708,GRANCHER,809271706293,AUGER,353030337661,Ketomed,DUTASTERIDE,03/28/1936,03/31/1936,30
257323445708,DURAND,232680056220,NEVEU,412845352618,Liponorm,LOSARTAN,07/28/1962,08/02/1962,56
257323445708,DUBOSC,831243339647,DEBRIS,773355257439,Lipitor,LIDOCAÏNE,08/11/1985,08/17/1985,30
257323445708,BANCE,904362019031,PELTIER,643635077556,Ecotrin,CYPROTERONE,09/09/1988,09/12/1988,730
257323445708,DUPONT,36838645336,RECHER,749598080196,Genocolan,CLOFARABINE,11/06/1966,11/12/1966,30
257323445708,VIEL,801743641418,GODEFROY,610005280750,Lamogin,FINASTERIDE,05/21/2020,05/24/2020,3
257323445708,ADAM,349913450816,THIERRY,284064093368,Losatrix,NEVIRAPINE,02/12/1993,02/12/1993,3650
257323445708,BACHELET,925514651423,POTEL,568202117595,Equibax,EXEMESTANE,06/09/1990,06/13/1990,3650
257323445708,JEANNE,794102588693,COURTOIS,265039700441,Maxalt,RISPERIDONE,09/19/1996,09/25/1996,3
257323445708,GRANCHER,809271706293,AUBER,237700864466,Dactazol,TIOGUANINE,05/23/1945,05/26/1945,60
257323445708,MABIRE,330578492076,CAUVIN,25959248202,Agloprin,CETUXIMAB,02/21/1942,02/23/1942,5
257323445708,BRUMENT,455103501850,PELTIER,643635077556,Chlorestol,BUSULFAN,08/08/2009,08/10/2009,30
886715718674,BAILLEUL,393148243471,LAVENU,325655265749,Lomotil,MIANSERINE,07/01/2013,07/04/2013,3650
886715718674,FREMONT,742418596838,LEVILLAIN,644064691457,Ismolax,CLOPIDOGREL,03/12/2003,03/15/2003,60
886715718674,DAVID,722425791687,BOUDIN,363930230002,Linoliz,ISRADIPINE,04/25/2018,04/26/2018,7
886715718674,MAUGER,522355645293,LEMARIE,706768859486,Kanixone,DICLOFENAC,04/07/2012,04/09/2012,5
886715718674,ROULAND,439519841453,LOUVEL,681021734325,Gonaxil,AMIODARONE,05/10/2010,05/13/2010,2
886715718674,CANU,695935011192,LEVASSEUR,803072306298,Lipostop,MAPROTILINE,01/02/2013,01/02/2013,3650
886715718674,PHILIPPE,154853156743,LEBRET,480809020916,Lamazol,ETRAVIRINE,01/27/2005,02/01/2005,3
886715718674,BOIVIN,198069873406,QUESNEL,46207902490,Lotusix,NITRENDIPINE,08/02/2011,08/05/2011,365
886715718674,MUTEL,950213748539,HEDOUIN,259613842019,Kalestol,COLCHICINE,01/26/2012,01/26/2012,5
886715718674,BRETON,493377856323,AUBIN,855655606025,Fenotral,LENALIDOMIDE,08/27/2015,09/02/2015,28
886715718674,RIOULT,784205459765,LEBRET,480809020916,Loxin,OLANZAPINE,03/07/2004,03/10/2004,56
886715718674,OLIVIER,287127216156,GILLES,784573080719,Histalox,BOSENTAN,08/28/2006,08/28/2006,15
886715718674,DUJARDIN,655873670670,LEMONNIER,383969038456,Kansolox,DILTIAZEM,10/19/2004,10/20/2004,730
886715718674,JOLY,923330323668,HAZARD,794095655794,Inflanefran,CITALOPRAM,05/12/2017,05/13/2017,3650
886715718674,BENOIST,471483701751,GIRARD,310455031463,Glykosid,ALFENTANIL,02/12/2015,02/13/2015,730
886715718674,BREDEL,292810273169,DUMESNIL,190325020227,Lopid,MIDAZOLAM,02/28/2008,03/01/2008,2
886715718674,OLIVIER,287127216156,DELAPORTE,815742212325,Lotensin,NIFEDIPINE,04/19/2018,04/20/2018,120
886715718674,BENARD,108875494924,EUDE,25918729207,Hiborin,BISOPROLOL,04/04/2004,04/06/2004,5
908186802514,FORTIN,358085188945,ROUSSELIN,526534691848,Dimirex,IDARUBICINE,07/18/2016,07/24/2016,30
908186802514,LACHEVRE,881956980720,MAHIEU,539956123547,Lecicarbon,FOSAMPRENAVIR,08/02/2003,08/04/2003,7
908186802514,COUTURIER,861866991701,AUBOURG,325611168444,Enurace,TOREMIFENE,04/18/1997,04/19/1997,5
908186802514,DENIS,326231043572,CLEMENT,976399168055,Fengab,TRETINOINE,07/12/1997,07/12/1997,56
908186802514,SAUVAGE,172018253942,HAUCHECORNE,515127806168,Dimirex,IDARUBICINE,05/14/2004,05/18/2004,2
908186802514,CORDIER,181507672167,FONTAINE,64711501067,Liraglutid,MEFLOQUINE,06/11/1994,06/14/1994,3
908186802514,DELAMARE,9936083029,FRANCOIS,633380878862,Canditrol,CARMUSTINE,06/17/2018,06/21/2018,28
327851227444,TALBOT,689190871633,AUVRAY,496927523030,Liraglutid,MEFLOQUINE,07/18/2004,07/18/2004,15
327851227444,JOLY,923330323668,DORE,898776312951,Keflin,DIPHENHYDRAMINE,10/23/2006,10/29/2006,56
327851227444,FREMONT,742418596838,DENIS,980898490483,Glyburin,ACENOCOUMAROL,09/11/2008,09/12/2008,7
327851227444,JAMET,678854561233,LOISEL,881182873340,Macrolane,PROGUANIL,07/30/2017,08/04/2017,7
327851227444,LAVENU,842864082607,BEAUFILS,792368554760,Imuran,CELECOXIB,12/30/2010,12/30/2010,15
327851227444,LEBRUN,979270483353,ROUSSEAU,423780095512,Kandicin,DIAZEPAM,04/13/2003,04/13/2003,3650
327851227444,ANGOT,764281699958,LEMIRE,998088142669,Liponorm,LOSARTAN,10/15/2006,10/16/2006,2
327851227444,LENORMAND,470650054865,DELAPORTE,815742212325,Lisinopril,MEFLOQUINE,09/16/2004,09/20/2004,30
327851227444,LECLERC,176875311320,BOURDON,4002240609,Decalix,CYTARABINE,04/09/2008,04/14/2008,3650
327851227444,BOCQUET,20204362881,GRENET,80156206744,Losan,NEBIVOLOL,11/14/2009,11/14/2009,60
327851227444,BELLET,605816961493,FREMONT,795916192956,Lipitor,LIDOCAÏNE,08/01/2007,08/01/2007,3650
327851227444,GRANCHER,181861372934,LEFEBVRE,132478631169,Hydramax,BOSENTAN,09/26/2016,10/01/2016,30
549318504536,DELESTRE,750031073607,HENRY,718707341777,Epihisto,ANASTROZOLE,11/16/2005,11/19/2005,730
549318504536,PARIS,669294202103,PELTIER,643635077556,Lescol,GLICLAZIDE,02/13/1955,02/19/1955,30
549318504536,DUFILS,598740447598,DUPRE,993598021317,Ebastin,CYPROTERONE,07/17/1956,07/22/1956,15
549318504536,GRANCHER,809271706293,HERICHER,483777547219,Ketoprom,DUTASTERIDE,09/09/1977,09/10/1977,28
549318504536,PELLETIER,163906727484,BREANT,371249966818,Levedad,GRANISETRON,12/10/2001,12/16/2001,60
549318504536,LAMY,307468240579,BREANT,371249966818,Lukast,ONDANSETRON,05/25/1990,05/25/1990,28
549318504536,PELLETIER,672144058521,MARC,633319227389,Manerix,RABEPRAZOLE,02/16/1978,02/21/1978,365
549318504536,LEBRUN,979270483353,FONTAINE,64711501067,Inotop,CLOBAZAM,04/17/1955,04/21/1955,120
549318504536,GOSSE,187231989128,POULAIN,806751992071,Korzem,ESOMEPRAZOLE,06/26/1945,06/27/1945,120
549318504536,RIOULT,297578058480,GODEFROY,610005280750,Leuplin,GLIPIZIDE,08/05/1941,08/10/1941,3650
549318504536,PORET,393302858347,DROUET,702226866781,Lactulax,ETRAVIRINE,11/15/1947,11/19/1947,365
549318504536,OLIVIER,950970788804,GALLAIS,600960895887,Malfordil,QUETIAPINE,03/23/2006,03/29/2006,5
549318504536,HEUZE,908054530433,BOULANGER,431806910155,Lomoperidol,MIANSERINE,12/20/1942,12/26/1942,28
549318504536,RIOULT,294475822023,LEBOUCHER,453999580848,Lorano,MOCLOBEMIDE,01/28/1945,01/28/1945,56
549318504536,PELLETIER,672144058521,LESAGE,280153934708,Lukast,ONDANSETRON,02/16/1984,02/17/1984,56
261376042141,RENAULT,750220103653,GIFFARD,474814337424,Lacosamid,ETHOSUXIMIDE,02/10/2008,02/12/2008,120
261376042141,DESHAYES,722751405411,DELAPORTE,815742212325,Helicid,ATORVASTATINE,03/13/2003,03/17/2003,56
261376042141,GRANCHER,181861372934,BONNET,116344365553,Idrofos,AMLODIPINE,07/28/2015,07/29/2015,3650
261376042141,LETAILLEUR,763289106024,DUMENIL,349076965116,Maxitrol,RIVAROXABAN,10/08/2011,10/11/2011,730
261376042141,PHILIPPE,31444857441,VASSE,828762572239,Cyclobex,CLADRIBINE,05/21/2017,05/21/2017,5
261376042141,RICHARD,925057210698,LACHEVRE,595530078429,Lanacine,FLECAÏNIDE,01/15/2004,01/19/2004,15
261376042141,CORNU,112207272267,LACAILLE,382830537208,Maxitram SR,RIVAROXABAN,08/28/2003,08/30/2003,120
261376042141,ROSE,836020987710,COURTOIS,265039700441,Galvastin,LOMUSTINE,06/09/2016,06/13/2016,365
261376042141,DUVAL,822687227224,BLANCHARD,593759428319,Hydrinol,BOSENTAN,03/20/2009,03/26/2009,3650
261376042141,BOCQUET,65558722177,FERET,190355923201,Lomir,METOPROLOL,03/30/2018,03/30/2018,15
261376042141,CAPRON,655553788505,LOISEL,881182873340,Hiborin,BISOPROLOL,12/01/2001,12/01/2001,365
261376042141,LEBLOND,719180108746,PAIN,197803009941,Lomoperidol,MIANSERINE,05/22/2016,05/23/2016,730
261376042141,LEMERCIER,664000680759,GAUTIER,597114645675,Linoliz,ISRADIPINE,03/20/2003,03/23/2003,730
261376042141,AUGER,184360871802,GROULT,248999854685,Lumefantrin,ONDANSETRON,05/11/2017,05/13/2017,30
261376042141,LEBLOND,719180108746,RIOULT,817552118441,Linez,IRBESARTAN,08/18/2002,08/24/2002,3650
261376042141,BOIVIN,198069873406,FRERET,584647012581,Gynestrel,APIXABAN,11/12/2002,11/16/2002,120
261376042141,FERON,653511979042,DUMENIL,188047831266,Lipirex,LEVOMEPROMAZINE,07/18/2018,07/21/2018,365
261376042141,LEMERCIER,664000680759,BOUDIN,1762578168,Glyburin,ACENOCOUMAROL,06/27/2006,07/01/2006,15
890053137519,BOULANGER,775942854102,LEFORT,499947416926,Kanixone,DICLOFENAC,06/01/2013,06/06/2013,3
890053137519,BOULANGER,775942854102,ROMAIN,86610884650,Laroxyl,FLURBIPROFENE,12/31/1995,01/05/1996,7
919909545958,MUTEL,250995462113,DUMONT,191261723215,Maxidex,RITONAVIR,06/04/2014,06/05/2014,15
919909545958,DELAUNAY,233366296957,HAREL,339959247235,Kanixone,DICLOFENAC,11/04/2013,11/06/2013,5
919909545958,LACHEVRE,881956980720,SEVESTRE,90627628981,Klont,ERYTHROMYCINE,09/13/2019,09/13/2019,3
919909545958,MAUGER,522355645293,MOTTE,258621787004,Livostin,METHYLPREDNISOLONE,09/27/2020,10/03/2020,60
919909545958,PARMENTIER,479414577349,CHAUVIN,685290008086,Lipazil,KETOCONAZOLE,04/29/2015,05/02/2015,3650
919909545958,BLANCHARD,10671959917,LEVASSEUR,772152164270,Corvastin,THIOTEPA,07/31/2008,08/05/2008,30
919909545958,ANQUETIL,189556018703,RECHER,749598080196,Livazo,METHYLPREDNISOLONE,04/15/2012,04/21/2012,3
919909545958,LOISEL,412256346595,GERVAIS,125815496076,Macrofurin,PREDNISOLONE,11/14/2016,11/19/2016,7
919909545958,SAUVAGE,172018253942,FAUVEL,514192463583,Livostin,METHYLPREDNISOLONE,12/02/2011,12/04/2011,120
919909545958,ANQUETIL,189556018703,JOUEN,703927574683,Kanrex,DICLOFENAC,01/26/2020,02/01/2020,30
919909545958,LEPRETRE,420605238261,POULAIN,289437513500,Losatrix,NEVIRAPINE,10/13/2012,10/18/2012,730
50981271998,CHAPELLE,642658250076,DEMAREST,676688226304,Liraglutid,MEFLOQUINE,11/11/1939,11/13/1939,7
50981271998,ALLAIS,448548859763,DUPRE,993598021317,Gynovin,ARIPIPRAZOLE,09/14/1934,09/15/1934,28
50981271998,LETAILLEUR,374227189439,SENECAL,108708281011,Macrolane,PROGUANIL,07/29/1956,08/03/1956,28
50981271998,BARRE,564639629741,BEAUFILS,792368554760,Macrolane,PROGUANIL,11/28/1964,11/28/1964,7
50981271998,MOTTE,72768837276,MOREL,826740022480,Flutalox,LAPATINIB,10/11/1933,10/13/1933,30
52004634013,ROULAND,102362129425,DUCHEMIN,947320143264,Ivylex,COLCHICINE,01/27/1974,01/28/1974,7
52004634013,BOURDON,976048960664,LAVENU,325655265749,Lotrisone,NITRENDIPINE,01/16/1995,01/17/1995,15
52004634013,LENORMAND,470650054865,LEMERCIER,893785511743,Liraglutid,MEFLOQUINE,06/19/1995,06/20/1995,2
52004634013,DELAMARE,849874787116,DEBRIS,773355257439,Loxaryl,NORETHISTERONE,06/28/2012,07/02/2012,2
52004634013,DESJARDINS,406736862759,ROUSSEAU,903723209015,Lipoxen,MEFLOQUINE,07/24/1969,07/26/1969,730
52004634013,BUREL,590254333017,FRANCOIS,633380878862,Helicid,ATORVASTATINE,06/27/2005,07/03/2005,3
52004634013,MALANDAIN,157546624580,ANDRE,624505790681,Kanisporin,DIAZEPAM,12/06/1962,12/08/1962,3650
52004634013,ANGOT,764281699958,HAZARD,794095655794,Lusafan,OXYBUTYNINE,09/22/1977,09/24/1977,3650
52004634013,MARTIN,314915603278,ROUSSEAU,122944993242,Hydramax,BOSENTAN,02/26/1948,02/27/1948,120
52004634013,DELAMARE,849874787116,CORNU,59848800370,Ketomed,DUTASTERIDE,12/25/1966,12/30/1966,60
52004634013,BARBIER,857455948934,LECANU,606805240736,Lamilept,FELODIPINE,03/27/1968,03/31/1968,730
52004634013,CORDIER,416839787045,PAIN,820084613430,Lanoprazone,FLECAÏNIDE,04/08/1952,04/12/1952,56
52004634013,GRANCHER,809271706293,LOISEL,798753907409,Macrogol,PROGUANIL,12/01/2003,12/07/2003,15
52004634013,HERVIEU,914798616333,PETIT,949320451322,Losap,NELFINAVIR,07/06/1976,07/12/1976,3
52004634013,BOURDON,976048960664,COQUEREL,714194836024,Macromax,PROGUANIL,11/05/1975,11/08/1975,2
52004634013,RIOULT,784205459765,LEMAITRE,124798830594,Lidestol,IBUPROFENE,08/29/1984,08/30/1984,30
52004634013,LEMAIRE,217643234271,NORMAND,405171430382,Macromax,PROGUANIL,03/26/1948,03/29/1948,28
364073564170,BIGOT,672572470506,LAVENU,325655265749,Maximune,RIVAROXABAN,12/02/2010,12/06/2010,30
364073564170,DAVID,474572244835,FRIBOULET,561153866477,Lyxumia,PRASUGREL,02/03/2018,02/09/2018,30
364073564170,JAMET,678854561233,LECOMTE,327109524209,Liraglutid,MEFLOQUINE,10/28/2016,11/02/2016,730
364073564170,PELTIER,611792149551,SANSON,932879657259,Kremzyn,ESOMEPRAZOLE,10/25/2015,10/27/2015,30
364073564170,LECOMTE,501908044353,BARRE,800628039125,Losavik,NIFEDIPINE,04/28/2010,04/29/2010,2
208226185236,DAVID,722425791687,DEHAIS,826038260632,Liponorm,LOSARTAN,12/19/2009,12/24/2009,365
208226185236,LEMAITRE,820371725971,GERVAIS,125815496076,Lipomin,LOSARTAN,02/17/1967,02/19/1967,120
208226185236,CAPRON,655553788505,LOUVEL,681021734325,Majezik,PROPRANOLOL,01/06/2007,01/08/2007,60
208226185236,BUISSON,149602559860,LEMONNIER,383969038456,Inolaxol,CLARITHROMYCINE,05/15/1987,05/20/1987,56
208226185236,BENARD,108875494924,LAURENT,636873635705,Hiborin,BISOPROLOL,12/09/1998,12/10/1998,2
208226185236,BENARD,108875494924,LOUVEL,681021734325,Immusant,CARVEDILOL,11/12/1985,11/17/1985,28
208226185236,MARTEL,66443930415,ROMAIN,86610884650,Madécassol,PROPAFENONE,07/01/1983,07/06/1983,5
208226185236,MUTEL,250995462113,FREMONT,225290915696,Iliadin,CARBAMAZEPINE,04/07/2002,04/07/2002,30
208226185236,CAPRON,655553788505,PELLETIER,88635241758,Lotrial,NITRENDIPINE,09/14/1995,09/17/1995,28
208226185236,LEMERCIER,664000680759,DROUET,702226866781,Liponorm,LOSARTAN,09/20/2007,09/22/2007,730
208226185236,DUJARDIN,655873670670,ROUSSELIN,526534691848,Kansolox,DILTIAZEM,05/25/2007,05/28/2007,15
208226185236,DUFOUR,372994839118,DUMONTIER,414047214322,Diabexin,IRINOTECAN,02/02/1978,02/08/1978,3
208226185236,LEVASSEUR,199114282358,DUMONTIER,414047214322,Maxitram SR,RIVAROXABAN,12/17/1977,12/23/1977,365
755738904358,RIOULT,294475822023,BLANCHARD,593759428319,Glykosid,ALFENTANIL,10/31/1939,11/03/1939,365
755738904358,COUSIN,64774559483,ANDRIEU,921530936540,Lifter,IMIPRAMINE,08/22/1932,08/28/1932,28
755738904358,DUMONTIER,774465828876,DUMENIL,188047831266,Ivaxim,CLOZAPINE,10/31/1934,11/05/1934,730
755738904358,COUSIN,64774559483,BACHELET,579137566985,Inotop,CLOBAZAM,07/04/1991,07/07/1991,3650
755738904358,PASQUIER,744727391040,ROUSSEAU,122944993242,Lemodil,GALANTAMINE,05/24/1954,05/30/1954,3
755738904358,MARY,851247046621,HAUGUEL,285826141112,Lipiox,LEVOMEPROMAZINE,09/12/1997,09/15/1997,30
755738904358,RIOULT,294475822023,HAUGUEL,285826141112,Lopid,MIDAZOLAM,12/23/2017,12/29/2017,56
755738904358,LEBRUN,979270483353,JOUEN,765251446125,Malfordil,QUETIAPINE,04/22/1992,04/28/1992,730
755738904358,BARRE,168299837897,LACAILLE,382830537208,Deflamex,GEMCITABINE,09/14/1932,09/20/1932,2
755738904358,LEFEBVRE,303699482145,LEMESLE,149365200637,Loxifan,NORTRIPTYLINE,11/20/1948,11/22/1948,30
755738904358,PASQUIER,744727391040,LOISEL,798753907409,Iridocyclitis,CLONAZEPAM,10/29/1996,10/31/1996,30
755738904358,GALLAIS,987916642855,ANDRE,624505790681,Lifter,IMIPRAMINE,11/23/2007,11/24/2007,120
755738904358,LEMARCHAND,899291903941,LEGRAS,23383396734,Magrilan,PROPOFOL,12/08/2011,12/14/2011,15
755738904358,RIOULT,294475822023,LESAGE,280153934708,Hypotin,BROMOCRIPTINE,06/15/1982,06/16/1982,3650
755738904358,MALANDAIN,157546624580,LACHEVRE,595530078429,Iodotensil,CLOMIPRAMINE,02/20/1959,02/25/1959,15
715539261132,SAUVAGE,172018253942,HAREL,60139234595,Fenoxin,LENALIDOMIDE,02/13/1992,02/17/1992,28
715539261132,MARICAL,448026041773,HAREL,60139234595,Depalix,PACLITAXEL,05/29/1984,06/04/1984,5
715539261132,BERANGER,90036898981,ETIENNE,433235414632,Loratul,MODAFINIL,03/21/1982,03/27/1982,365
715539261132,CORNU,627442429591,SANSON,932879657259,Lidoxin,IMIPRAMINE,04/22/2003,04/28/2003,5
715539261132,DUFOUR,372994839118,MULOT,25651294959,Kendral,DONEPEZIL,11/27/2002,11/27/2002,120
715539261132,LAVENU,842864082607,HUBERT,232805177428,Lidil,IBUPROFENE,02/10/2012,02/10/2012,30
715539261132,ROULAND,102362129425,BOULANGER,431806910155,Imuran,CELECOXIB,06/30/1993,07/01/1993,7
715539261132,DROUET,130906640348,MARC,633319227389,Lidoxin,IMIPRAMINE,10/11/1980,10/13/1980,3
715539261132,BRETON,493377856323,SAUNIER,149651198072,Lormeg,NAPROXENE,01/09/1987,01/13/1987,365
715539261132,ROSE,836020987710,NEVEU,412845352618,Emiflex,TAMOXIFENE,09/02/1996,09/06/1996,7
715539261132,BRETON,493377856323,BONNET,453589556568,Litarex,MELOXICAM,11/01/1991,11/05/1991,730
715539261132,ROUSSEL,135747643279,DUFOUR,170405314090,Lanoprazone,FLECAÏNIDE,06/23/2012,06/26/2012,28
715539261132,GOUPIL,392110851492,SANSON,932879657259,Kalestol,COLCHICINE,03/14/1992,03/17/1992,56
715539261132,ARGENTIN,980812996437,THOREL,874187305771,Levoxyl,IBUPROFENE,06/25/2016,06/25/2016,365
715539261132,GRANCHER,809271706293,DROUET,702226866781,Glaucotensil,HYDROXYCARBAMIDE,12/11/1993,12/12/1993,28
912364252955,DUTOT,894898780497,ISAAC,364472258295,Decalix,CYTARABINE,07/23/2016,07/27/2016,60
236499401015,LEVILLAIN,269814193431,DUMONT,191261723215,Madapollam,PROMETHAZINE,07/03/2014,07/04/2014,365
236499401015,RENAULT,750220103653,LEVILLAIN,644064691457,Lacosamid,ETHOSUXIMIDE,07/10/2018,07/14/2018,3650
236499401015,LEFEBVRE,303699482145,LEBRET,480809020916,Lysucin-C,PHENOBARBITAL,05/18/2017,05/18/2017,3
236499401015,MOTTE,72768837276,AUBIN,855655606025,Atorfix,CARBOPLATINE,08/05/2007,08/05/2007,15
236499401015,BUREL,992180529166,GERVAIS,125815496076,Macrophen,PROMETHAZINE,04/16/2019,04/22/2019,120
236499401015,BACHELET,925514651423,HAZARD,794095655794,Lipohexal,LORATADINE,04/15/2009,04/17/2009,30
236499401015,BUREL,992180529166,DEHAIS,826038260632,Lorelco,MONTELUKAST,12/13/2011,12/14/2011,56
236499401015,QUIBEL,974467362920,PAIN,820084613430,Lipohexal,LORATADINE,02/03/2017,02/08/2017,2
236499401015,LESEIGNEUR,368764048428,DUCLOS,151850603685,Lifestat,IMIPRAMINE,02/01/2006,02/07/2006,120
236499401015,BUREL,992180529166,GILLE,511996186319,Lipolax,LORATADINE,10/07/2008,10/09/2008,60
